SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
LAXMICOT,EQ,35.99,35.99,32.01,33.27,33.49,34.83,137642,4708256.55,07-Oct-2024,2935,INE801V01019
MUKKA,EQ,41.09,41.09,37.5,38.75,38.95,39.95,1862668,73004456.08,07-Oct-2024,9415,INE0CG401037
ADVENZYMES,EQ,494.5,496.85,461.65,467.2,465.15,492,405628,192223949.15,07-Oct-2024,28063,INE837H01020
ASTERDM,EQ,412,419.85,401.7,405.85,404.1,412.45,787178,322887783.75,07-Oct-2024,28186,INE914M01019
AXISBANK,EQ,1182.95,1184.85,1130.9,1145.7,1151.3,1178.4,20047013,23200140647.15,07-Oct-2024,405533,INE238A01034
BIRLACABLE,EQ,251.25,251.25,235,236.75,236.1,247.8,48325,11669492.75,07-Oct-2024,2062,INE800A01015
BURNPUR,BE,6.95,6.96,6.52,6.63,6.52,6.87,197198,1306981.75,07-Oct-2024,630,INE817H01014
NBCC,EQ,118.1,119.8,111,115.83,115.9,169.01,22149030,2556520468.93,07-Oct-2024,181615,INE095N01031
PCCL,SM,245.65,252,218,225.85,227.95,243.35,52800,12259040.00,07-Oct-2024,65,INE998U01015
RML,EQ,1138.35,1141.15,1047.95,1061.9,1052.85,1138.35,16608,17930677.95,07-Oct-2024,2272,INE050H01012
SAMPANN,BE,29.49,29.49,28.03,28.47,28.88,29.51,25252,718365.41,07-Oct-2024,136,INE735M01018
EIHOTEL,EQ,395,401.5,382.85,391.5,391.3,391.15,986505,385872292.75,07-Oct-2024,38386,INE230A01023
GFLLIMITED,EQ,89.05,89.9,81.02,81.36,81.08,87.73,199657,16793913.24,07-Oct-2024,3027,INE538A01037
SRF,EQ,2350.35,2366.95,2292.3,2307.8,2303.1,2350.35,327402,759240329.90,07-Oct-2024,32491,INE647A01010
SWELECTES,EQ,1161,1192.7,1072.2,1095.7,1109,1175.2,82074,91148576.50,07-Oct-2024,9462,INE409B01013
VMARCIND,SM,409,411,405.65,405.65,405.65,427,20000,8125100.00,07-Oct-2024,16,INE0GXK01018
XELPMOC,EQ,112.5,116.99,111.1,113.76,116.99,115.21,26537,2999437.28,07-Oct-2024,929,INE01P501012
INDGN,EQ,687,691.35,634.1,642.1,644.85,686,618980,405353714.35,07-Oct-2024,44512,INE065X01017
INSECTICID,EQ,855,855,811,833.4,840,843.5,76101,63280746.75,07-Oct-2024,4205,INE070I01018
JBMA,EQ,1780.8,1810.6,1697.5,1709.15,1714.4,1780.8,146606,254066769.95,07-Oct-2024,20283,INE927D01044
MEGASTAR,EQ,262,269.95,250,253.5,250.3,266.1,10947,2814789.45,07-Oct-2024,759,INE00EM01016
ARIHANTACA,SM,184,184,178,178,178,190,3200,579200.00,07-Oct-2024,4,INE0NCC01015
ASAHISONG,BE,454.55,470,433,445.55,450,454.55,8331,3684767.35,07-Oct-2024,207,INE228I01012
INFRABEES,EQ,957.89,957.89,927.7,944.65,950,962.7,45845,43071543.82,07-Oct-2024,3943,INF732E01268
GILT5YBEES,EQ,58.11,58.11,57.7,57.88,57.81,57.83,385826,22309273.98,07-Oct-2024,1249,INF204KC1030
EPACK,EQ,395.5,401.35,361.8,370.65,370,390.05,2027794,762237565.65,07-Oct-2024,28245,INE0G5901015
SPLPETRO,EQ,828.8,830.8,776,781.8,778.6,828.8,46657,37241170.80,07-Oct-2024,2671,INE663A01033
VADILALIND,EQ,3947.95,3960.95,3650.05,3705.9,3740,3903.95,13273,49838679.70,07-Oct-2024,2702,INE694D01016
XTGLOBAL,EQ,46.95,47.13,42.11,42.65,42.2,46.25,62109,2700006.69,07-Oct-2024,1552,INE547B01028
LICNETFN50,EQ,275,277.22,272.02,272.98,273.2,275.83,4877,1338823.35,07-Oct-2024,169,INF767K01OS7
MIEL,SM,59.9,60.5,53.05,54.35,54.15,60.5,106000,5921700.00,07-Oct-2024,50,INE0R3101011
BAJAJCON,EQ,240.2,241.3,227.28,229.58,231.45,240.22,585590,135548165.41,07-Oct-2024,19962,INE933K01021
NRBBEARING,EQ,294.4,295.65,276.45,279.7,281.1,291.55,221256,62444531.95,07-Oct-2024,14658,INE349A01021
PAKKA,EQ,308.25,318,286.2,290.05,290.1,306.25,153381,45297970.60,07-Oct-2024,4123,INE551D01018
PPAP,EQ,208.78,208.78,197.05,198.17,197.05,207.73,12928,2611974.40,07-Oct-2024,700,INE095I01015
1025SCL34,Z8,960,960,959,959,959,955,72,69100.00,07-Oct-2024,3,INE148I07SQ7
FELIX,SM,279.85,286.95,251.9,251.9,251.9,279.85,277000,70721725.00,07-Oct-2024,444,INE901X01013
GLS,EQ,1150.05,1171,1110,1131.7,1132.45,1151.65,239110,271149365.40,07-Oct-2024,14122,INE03Q201024
GLOBE,BE,5,5.2,4.83,4.83,4.83,5.09,963281,4677500.67,07-Oct-2024,906,INE581X01021
GNA,EQ,445.05,447.45,407.85,419.25,420.8,445.05,140804,59378752.40,07-Oct-2024,4135,INE934S01014
HEXATRADEX,BE,293.95,294.95,275.5,275.8,275.5,290,6748,1882731.45,07-Oct-2024,134,INE750M01017
SIGNORIA,SM,136,136.5,128,129,128,125.5,14000,1841000.00,07-Oct-2024,7,INE0RDE01010
LUMAXIND,EQ,2493.1,2519,2391.5,2433.35,2433.15,2478.1,4652,11408532.70,07-Oct-2024,1224,INE162B01018
888REC29,NF,1183.53,1183.55,1183.53,1183.55,1183.55,1199,600,710124.00,07-Oct-2024,2,INE020B07IG5
CIEINDIA,EQ,566.95,566.95,524.25,527.9,528,551.95,970509,512829505.05,07-Oct-2024,23359,INE536H01010
NESCO,EQ,920,923.8,892,905.1,905,928.95,82101,74313889.25,07-Oct-2024,7725,INE317F01035
SAHYADRI,EQ,357,357.7,331.05,340.35,340,346.95,20589,7000749.50,07-Oct-2024,1065,INE280H01015
774GA32,SG,97,97,97,97,97,97,100,9700.00,07-Oct-2024,1,IN1420220056
ESABINDIA,EQ,6096.2,6179.95,5869,5980.1,5951.3,6065.85,5732,34401913.65,07-Oct-2024,1814,INE284A01012
GALAPREC,EQ,774,790,722.25,732,730,773.8,124886,93750050.85,07-Oct-2024,7789,INE0RE001014
GVPTECH,EQ,12.7,13.01,12.08,12.14,12.08,12.72,95162,1174531.53,07-Oct-2024,448,INE382T01030
HDFCNIFTY,EQ,276.79,281.75,273.11,275.36,278.8,276.78,106130,29229003.17,07-Oct-2024,2192,INF179KC1965
SIGNATURE,EQ,1555,1563.75,1483.05,1530.3,1525,1536.05,590087,899188531.65,07-Oct-2024,21261,INE903U01023
SILVERETF,EQ,91,91.38,90,90.47,90.69,90.96,191965,17423279.49,07-Oct-2024,1313,INF789F1AYK6
KAMOPAINTS,EQ,26.51,28.57,25.84,25.84,25.84,27.21,47621685,1264903695.69,07-Oct-2024,49947,INE0BTI01037
KESORAMIND,EQ,217,219.74,212.28,213.67,214.92,217.05,469353,100978627.14,07-Oct-2024,8928,INE087A01019
MOREALTY,EQ,106.95,106.95,101.85,102.42,102.5,103.84,220176,22637857.61,07-Oct-2024,3430,INF247L01CI4
MUNJALAU,EQ,124.41,125.49,115.05,115.93,116.31,124.41,787144,93151452.51,07-Oct-2024,9122,INE672B01032
BPL,BE,112.7,117.86,106.64,106.64,106.64,112.26,201446,22596276.20,07-Oct-2024,1315,INE110A01019
OAL,EQ,498.15,513.95,465.55,471.65,470,490.8,34814,16930409.20,07-Oct-2024,2867,INE959C01023
SANGHVIMOV,EQ,384.5,384.5,360,361.95,362,381.15,368411,135745820.00,07-Oct-2024,22409,INE989A01032
DUGLOBAL,SM,67.5,67.5,64,64.2,64.2,66.1,355000,22844750.00,07-Oct-2024,44,INE0HPK01020
SHREDIGCEM,EQ,93.35,94.33,89.32,90.26,90.5,92.66,647666,59163695.40,07-Oct-2024,10156,INE232A01011
SIS,EQ,401.3,405,392.95,398.85,398.85,403,56957,22625545.75,07-Oct-2024,5941,INE285J01028
SPARC,EQ,211,212.21,200,201.95,200.51,210.4,491947,100594064.12,07-Oct-2024,14976,INE232I01014
ULTRACEMCO,EQ,11491.95,11529.95,11192.1,11230.35,11230,11450.25,374655,4237179491.75,07-Oct-2024,57338,INE481G01011
VOLTAS,EQ,1809,1818.5,1752.95,1757.2,1755,1809.6,1490593,2642806337.90,07-Oct-2024,67018,INE226A01021
IDEAFORGE,EQ,684.25,699.95,664.05,666.7,670.7,683.25,131403,88504728.85,07-Oct-2024,12732,INE349Y01013
INOXGREEN,EQ,196.1,197.89,182,183.53,183.46,195.44,3004136,563829476.91,07-Oct-2024,30008,INE510W01014
CHAMBLFERT,EQ,500.85,504.75,476.25,479.55,479.9,498.25,3191949,1551148120.60,07-Oct-2024,50078,INE085A01013
OWAIS,SM,1315,1315,1260,1264,1263,1317.3,11200,14270800.00,07-Oct-2024,7,INE0R8M01017
10IIFLSF27,NB,955.7,955.7,955.7,955.7,955.7,835.5,50,47785.00,07-Oct-2024,4,INE413U07293
FMNL,BE,10.28,10.28,10.28,10.28,10.28,10.08,141680,1456470.40,07-Oct-2024,159,INE360L01017
795GS2032,GS,104.5,104.5,104.5,104.5,104.5,108,11,1149.50,07-Oct-2024,1,IN0020020106
HDFCBSE500,EQ,38.95,38.95,36.97,37.42,37.68,37.8,67538,2530560.84,07-Oct-2024,957,INF179KC1EZ4
SBCL,EQ,624,638.25,600,627.85,637,624.3,288239,177690142.70,07-Oct-2024,10593,INE386D01027
INDUSTOWER,EQ,374.1,375.8,352.3,361.15,361.05,372.2,19905422,7167193572.75,07-Oct-2024,166694,INE121J01017
INTELLECT,EQ,887.55,923.95,860.05,867.95,873,887.55,514715,454362475.00,07-Oct-2024,32155,INE306R01017
ABAN,EQ,72.5,74,69.15,69.89,71.38,72.79,184991,12939539.93,07-Oct-2024,1364,INE421A01028
AKANKSHA,ST,168,168,162.25,162.25,162.25,170.75,96000,15718700.00,07-Oct-2024,37,INE0PCY01014
ATULAUTO,BE,650,675,619.1,619.7,619.1,651.65,58553,37260801.50,07-Oct-2024,1719,INE951D01028
BAFNAPH,BE,83,83.5,82,82,82,84.29,1759,144818.00,07-Oct-2024,18,INE878I01022
COOLCAPS,SM,854.9,868.8,788.95,808,806,830.45,138250,112652800.00,07-Oct-2024,448,INE0HS001010
AARON,EQ,263,264.1,251.05,252.75,254.6,260.9,17232,4380956.70,07-Oct-2024,2230,INE721Z01010
AESTHETIK,SM,76.5,76.5,71.15,74.5,74.5,78.05,28000,2076300.00,07-Oct-2024,14,INE0TSF01011
SDL26BEES,EQ,124.25,125.25,124.25,125.01,124.39,124.59,5904,734505.06,07-Oct-2024,68,INF204KC1022
9PCHFL31A,NA,1007,1007,1007,1007,1007,1007,200,201400.00,07-Oct-2024,11,INE516Y07428
DBCORP,EQ,328.1,371.8,328.1,361.15,364,323.25,6597593,2367278124.55,07-Oct-2024,95233,INE950I01011
SYNOPTICS,SM,119,119.8,115.6,117.3,117.65,122,21600,2554140.00,07-Oct-2024,36,INE0BTR01012
TERASOFT,EQ,85.82,87.8,77.61,79.08,78.55,85.82,162982,13152866.66,07-Oct-2024,1903,INE482B01010
TI,EQ,287.2,289.1,265.6,281.8,281.5,285.4,1586113,437366544.95,07-Oct-2024,43373,INE133E01013
IVZINGOLD,EQ,6722.95,6748.95,6603.3,6685,6685,6723,881,5867355.35,07-Oct-2024,69,INF205K01361
KRIDHANINF,EQ,4.5,4.5,4.15,4.16,4.18,4.37,105069,444456.41,07-Oct-2024,327,INE524L01026
MANKIND,EQ,2594.05,2608.2,2498.9,2561.7,2533,2611.65,209402,537801686.45,07-Oct-2024,30922,INE634S01028
MTEDUCARE,BE,3.49,3.49,3.49,3.49,3.49,3.68,8803,30722.47,07-Oct-2024,15,INE472M01018
BIKEWO,ST,36.65,36.65,36.65,36.65,36.65,38.55,30000,1099500.00,07-Oct-2024,14,INE0SQH01013
BROOKS,BE,148,148,145.04,145.04,145.04,148,14745,2155493.88,07-Oct-2024,68,INE650L01011
CARTRADE,EQ,912.2,917.55,838.9,846.65,850,908.2,377758,325905429.30,07-Oct-2024,32427,INE290S01011
NRL,EQ,109,111,99.29,101.16,101.4,105.43,512330,52614097.17,07-Oct-2024,5318,INE0JM501013
PARAGMILK,EQ,205.2,210.48,192.21,194.1,194.05,205.11,2309650,463490575.56,07-Oct-2024,36566,INE883N01014
RBLBANK,EQ,199.9,207.2,189.71,190.47,190.5,197.69,7941399,1546042518.06,07-Oct-2024,49816,INE976G01028
REDINGTON,EQ,185.99,187.49,180.45,184.54,185.89,184.77,1395977,256225946.02,07-Oct-2024,38348,INE891D01026
DGCONTENT,BE,39.8,39.8,39.8,39.8,39.8,40.62,1920,76416.00,07-Oct-2024,7,INE03JI01017
HINDUNILVR,EQ,2845,2866.45,2825.05,2833.4,2840,2848.75,1280975,3636293820.50,07-Oct-2024,106091,INE030A01027
ARSHIYA,BE,3.37,3.37,3.37,3.37,3.37,3.55,159930,538964.10,07-Oct-2024,182,INE968D01022
PNBGILTS,EQ,120.65,121.25,115.74,116.77,116.9,119.54,319368,37518777.01,07-Oct-2024,4358,INE859A01011
RITES,EQ,318.7,319.8,294.05,295.85,296.45,317.25,2084982,630636071.60,07-Oct-2024,66180,INE320J01015
SBIETFQLTY,EQ,246.87,247.63,239,241.57,241.67,247.64,11013,2659119.70,07-Oct-2024,349,INF200KA1WX6
DUCON,BE,9.06,9.6,8.97,9.02,9.14,9.44,949560,8683474.59,07-Oct-2024,1208,INE741L01018
LEMONTREE,EQ,118.1,118.5,112.3,114.03,113.98,117.99,4141964,473593707.46,07-Oct-2024,52727,INE970X01018
MOM100,EQ,64.21,64.85,60.8,61.52,61.6,63.26,1872676,115133135.30,07-Oct-2024,13095,INF247L01023
MCX,EQ,5857.95,5881,5677.45,5771.65,5791,5805.15,318040,1838154783.95,07-Oct-2024,36125,INE745G01035
ASHALOG,SM,115.5,115.5,108.6,109,108.7,117.8,27000,2998050.00,07-Oct-2024,27,INE0LAA01017
CESC,EQ,194.3,194.7,179.23,183.44,183.7,194.3,7646091,1413689832.41,07-Oct-2024,81875,INE486A01021
QVCEL,SM,53.9,53.9,51.2,51.2,51.2,53.9,56000,2883920.00,07-Oct-2024,33,INE0KZF01015
GVKPIL,BE,6.08,6.08,6.08,6.08,6.08,6.21,1338573,8138523.84,07-Oct-2024,1308,INE251H01024
SURANASOL,BE,59,59,59,59,59,62.11,76574,4517866.00,07-Oct-2024,1310,INE272L01022
WIPL,BE,194.46,194.46,189,194,194,198.43,1332,253332.42,07-Oct-2024,29,INE215F01023
KPIL,EQ,1357.75,1359.7,1279.25,1305.7,1298,1347.9,238849,312944387.20,07-Oct-2024,23765,INE220B01022
CENTURYPLY,EQ,862.8,875.8,830.55,850.65,854.7,866.75,271121,229192996.45,07-Oct-2024,25193,INE348B01021
DBL,EQ,517.8,520.5,482,485.8,485.95,510.15,472411,234087327.50,07-Oct-2024,26597,INE917M01012
74GS2062,GS,104.36,108.74,104.36,104.65,104.51,104.36,4100,428611.92,07-Oct-2024,6,IN0020220094
SKP,SM,207.45,217.9,207.45,208,208,215.95,14500,3061325.00,07-Oct-2024,26,INE0KZA01016
VTL,EQ,470.5,470.5,442.05,444.1,445.4,468.55,154195,69459467.90,07-Oct-2024,15138,INE825A01020
JISLJALEQS,EQ,64,64.49,59.8,60.32,60.3,63.49,5625865,347821209.37,07-Oct-2024,20937,INE175A01038
LRRPL,ST,98,98,97.75,97.75,97.75,102.9,18000,1760250.00,07-Oct-2024,6,INE0H4B01011
MANINDS,EQ,342.95,344.25,313.8,323.15,326.45,336.55,333076,108466343.30,07-Oct-2024,6904,INE993A01026
MOMENTUM50,EQ,62.99,63.01,60.18,60.74,61.1,62.56,574440,35012899.73,07-Oct-2024,3654,INF247L01DK8
MUNJALSHOW,EQ,162.6,165.5,153.85,156.62,157.5,163.53,110904,17562818.79,07-Oct-2024,2283,INE577A01027
BIGBLOC,EQ,115.7,117.81,108,108.81,109.2,114.45,237782,26457396.11,07-Oct-2024,5783,INE412U01025
BKMINDST,BZ,1.72,1.72,1.63,1.63,1.63,1.72,33068,54642.02,07-Oct-2024,137,INE831Q01016
PRAXIS,BE,25.82,25.82,25.82,25.82,25.82,26.35,37422,966236.04,07-Oct-2024,16,INE546Y01022
SIGNPOST,EQ,249.3,259,233.5,234.5,235.5,247.55,82493,19928617.65,07-Oct-2024,1693,INE0KGZ01021
VEDL,EQ,512.9,513.8,491.35,500.3,499.9,508.7,15751180,7899126544.40,07-Oct-2024,164682,INE205A01025
VINNY,BE,2.56,2.56,2.56,2.56,2.56,2.7,644062,1648798.72,07-Oct-2024,1152,INE01KI01027
KSOLVES,EQ,1021.65,1025,1001,1007.75,1005.05,1017.2,26546,26739814.00,07-Oct-2024,4263,INE0D6I01015
SGBOCT27VI,GB,8089.99,8150,8000,8150,8150,8099.99,56,454032.73,07-Oct-2024,25,IN0020190388
AJOONI,BE,8,8.3,7.65,7.65,7.65,8.06,967338,7543504.69,07-Oct-2024,2073,INE820Y01021
ORIENTHOT,EQ,176.4,176.5,166.1,169.79,172.5,175.19,462459,78637762.32,07-Oct-2024,5348,INE750A01020
PTC,EQ,202,202.84,185.98,188.14,187.79,201.34,2294148,438982762.14,07-Oct-2024,42324,INE877F01012
ENFUSE,ST,155,155,147.4,147.4,147.4,155.15,13200,1967580.00,07-Oct-2024,11,INE0S3X01014
SPCL,SM,200.1,221,190,210.15,212,205.15,368400,75996720.00,07-Oct-2024,284,INE0T7B01010
WINSOME,BE,3.88,3.94,3.79,3.79,3.79,3.87,13193,50032.43,07-Oct-2024,59,INE784B01035
JUSTDIAL,EQ,1199.9,1225,1135.1,1144.55,1145,1193.9,563134,663051221.60,07-Oct-2024,41115,INE599M01018
ARIHANTSUP,EQ,402.25,406.4,365.15,372.55,365.15,399.55,114559,44028587.20,07-Oct-2024,3832,INE643K01018
BHARTIARTL,EQ,1651,1670,1642.45,1662.05,1662.6,1640.9,5387707,8932505100.45,07-Oct-2024,336860,INE397D01024
KEEPLEARN,BE,6.74,6.74,6.74,6.74,6.74,6.88,4657,31388.18,07-Oct-2024,24,INE055C01020
SOMATEX,EQ,39.2,40.19,35.25,37.57,38,38.45,106611,3944350.87,07-Oct-2024,1051,INE314C01013
LICNFNHGP,EQ,281.8,285.82,275,284.28,285,280.28,1012,284919.34,07-Oct-2024,108,INF767K01PC8
MBLINFRA,BE,61.31,65.87,59.66,59.66,59.66,62.8,192698,11933178.85,07-Oct-2024,547,INE912H01013
A2ZINFRA,BE,16.95,17.3,15.75,16.17,16.18,16.58,353177,5631904.95,07-Oct-2024,408,INE619I01012
APTUS,EQ,356.05,381.45,355.5,369.75,369.2,359.5,4043162,1495862083.85,07-Oct-2024,87082,INE852O01025
BDL,EQ,1106.05,1142.7,1040.6,1109.3,1122.95,1108.35,1325697,1429100495.00,07-Oct-2024,104561,INE171Z01026
GNFC,EQ,648.35,652,621.1,631.7,633.2,645.75,1428198,902231868.75,07-Oct-2024,36451,INE113A01013
IGPL,EQ,575.2,575.2,541.35,546.45,547.35,575.2,50237,27808824.50,07-Oct-2024,2816,INE204A01010
WSTCSTPAPR,EQ,614.5,614.5,584.1,591.3,591.5,608.4,113736,67595934.35,07-Oct-2024,8669,INE976A01021
IKIO,EQ,286.95,288.95,275.6,278.1,276.9,284.95,153768,43164691.00,07-Oct-2024,8673,INE0LOJ01019
IPSL,SM,190.4,200,190.4,200,200,237.95,2000,390400.00,07-Oct-2024,2,INE02EE01019
COMSYN,EQ,61.65,61.65,52.98,55.08,58,60.51,183967,10543723.99,07-Oct-2024,2672,INE073V01015
NITCO,EQ,82.8,84.44,75.51,78.26,78,81.57,749102,60347882.52,07-Oct-2024,3378,INE858F01012
OSIAHYPER,BE,44.69,44.69,44.69,44.69,44.69,45.61,15456,690728.64,07-Oct-2024,133,INE06IR01021
840CIFCL28,N4,1020.5,1023.3,1020.5,1023.3,1023.3,1017,36,36788.40,07-Oct-2024,2,INE121A07QY9
574GS2026,GS,99.2,101,99.2,99.65,99.65,99.99,315,31389.42,07-Oct-2024,14,IN0020210186
HDFCSML250,EQ,185.39,185.39,174.53,177.86,179.01,183,2337999,414506793.93,07-Oct-2024,46991,INF179KC1FB2
IDEALTECHO,SM,99,100.5,93.15,93.2,93.2,96.8,31000,3007900.00,07-Oct-2024,31,INE0T9I01011
ALEMBICLTD,EQ,141.95,141.95,130.65,131.88,132.55,140.79,1078969,145021953.33,07-Oct-2024,18664,INE426A01027
ONMOBILE,EQ,80,81.49,74.04,74.69,75,79.72,653740,49841907.73,07-Oct-2024,5686,INE809I01019
FIDEL,SM,134.5,139,129.85,130.05,129.85,134.25,25000,3327100.00,07-Oct-2024,24,INE0LQQ01019
FCONSUMER,BE,0.58,0.58,0.55,0.55,0.55,0.58,13237457,7315371.84,07-Oct-2024,5075,INE220J01025
HAPPYFORGE,EQ,1170,1178,1135,1148.35,1135,1176.95,48315,55682972.50,07-Oct-2024,6580,INE330T01021
STARTECK,BE,277,280,265,267.05,267.05,276.85,2848,765701.15,07-Oct-2024,31,INE992I01013
SUNREST,SM,62,62,62,62,62,62,1600,99200.00,07-Oct-2024,1,INE0PLZ01012
TATVA,EQ,1025,1025,964,976.45,979,1008.9,54465,53334352.25,07-Oct-2024,3768,INE0GK401011
764IRFC31,NO,1095,1095.6,1094.6,1094.88,1094.6,1095.6,261,285748.60,07-Oct-2024,6,INE053F07900
TVTODAY,EQ,230.05,233.59,219.1,220.66,220.86,225.54,244572,54685931.23,07-Oct-2024,5641,INE038F01029
UGROCAP,EQ,246.8,248.85,231.55,234,231.55,245.3,209523,49946671.45,07-Oct-2024,5098,INE583D01011
KAUSHALYA,BE,990,990,950,951.9,951.1,1000,307,294488.30,07-Oct-2024,54,INE234I01028
MURUDCERA,EQ,55.5,57,52.51,53.3,53.66,55.46,111582,6060965.16,07-Oct-2024,1331,INE692B01014
875NHAI29,N6,1160,1163,1157.1,1161,1161,1156.75,1191,1382486.65,07-Oct-2024,22,INE906B07DF8
RAJESHEXPO,EQ,283.2,286.9,270.5,271.25,271,281.45,415019,114101490.40,07-Oct-2024,18040,INE343B01030
SBFC,EQ,90.95,91.91,85.9,86.51,86.85,90.4,6170579,540653640.89,07-Oct-2024,42355,INE423Y01016
364D260625,TB,94.2,94.2,94.2,94.2,94.2,94,100,9420.00,07-Oct-2024,1,IN002024Z131
HIMATSEIDE,EQ,142.45,144.8,130.6,131.45,131.5,141.32,1159449,156308508.72,07-Oct-2024,11351,INE049A01027
SUVIDHAA,EQ,5.25,5.35,5,5.07,5.1,5.24,140590,722494.85,07-Oct-2024,721,INE018401013
TEXRAIL,EQ,206.2,206.7,187.7,188.81,189.7,205.04,3009545,581322609.20,07-Oct-2024,58118,INE621L01012
VESUVIUS,EQ,5290,5343.1,5033.5,5066.8,5071,5300,22857,117080239.70,07-Oct-2024,6595,INE386A01015
VIPIND,EQ,564,566.95,518.05,526.8,526.5,563.8,2550704,1363014043.75,07-Oct-2024,66647,INE054A01027
SGBDE31III,GB,8519.01,8600,8519,8539.34,8573.9,8519.01,2123,18192655.16,07-Oct-2024,307,IN0020230168
BMETRICS,SM,71.55,75,68.7,72.2,71.05,71.5,19200,1407120.00,07-Oct-2024,24,INE0I3Y01014
CELEBRITY,EQ,15.98,16.19,15,15.68,15.7,15.76,153249,2397474.67,07-Oct-2024,1295,INE185H01016
GOLDETFADD,EQ,77.2,77.2,72.01,74.7,74.69,74.94,12164,906221.02,07-Oct-2024,173,INF740KA1SW3
EUROTEXIND,EQ,18.87,19.81,18.87,19.7,19.6,18.87,39208,761321.63,07-Oct-2024,148,INE022C01012
717GS2030,GS,103.3,105.5,103.25,104.91,105.5,104.59,33468,3470236.60,07-Oct-2024,10,IN0020230036
96IIFL28A,NF,941.9,941.9,935,935,935,940.54,678,634267.19,07-Oct-2024,13,INE530B08102
WHEELS,EQ,739.05,743.1,700,709.35,707,732.95,38259,27346686.50,07-Oct-2024,3170,INE715A01015
INDSWFTLAB,BE,126,126,120.64,120.64,120.64,126.99,83663,10176310.23,07-Oct-2024,748,INE915B01019
KAJARIACER,EQ,1466,1469.6,1394.1,1421.15,1422,1455.45,87494,124119726.15,07-Oct-2024,12566,INE217B01036
MOHEALTH,EQ,44.5,45.8,42.93,43.46,43.49,44.08,353510,15778016.24,07-Oct-2024,1247,INF247L01BB1
AADHARHFC,EQ,444.4,447.95,421.95,428.15,429.9,435.5,1020494,441131208.50,07-Oct-2024,28148,INE883F01010
PAGEIND,EQ,42006.45,42006.45,40805,41418.95,41276.15,41389.55,27657,1142987778.40,07-Oct-2024,14547,INE761H01022
RCF,EQ,175.49,175.75,163.2,163.99,164.69,174.46,2500704,417963579.32,07-Oct-2024,36427,INE027A01015
GOACARBON,EQ,792.9,796.9,726.05,742.7,743,789.1,97204,73693164.75,07-Oct-2024,5784,INE426D01013
LIQUIDSBI,EQ,999.99,1000.01,999.99,1000,1000.01,1000,26542,26542103.22,07-Oct-2024,64,INF200KA13Z8
DAVANGERE,EQ,6.85,6.89,6.56,6.64,6.73,6.8,3398004,22638322.60,07-Oct-2024,7447,INE179G01029
GLOBUSSPR,EQ,1179,1190.7,1092,1101.6,1107,1174.65,217633,244557964.80,07-Oct-2024,10255,INE615I01010
JPOLYINVST,EQ,769.65,785.4,726.7,744.75,750.55,769.5,6547,4878730.95,07-Oct-2024,828,INE147P01019
MAGSON,SM,99,99,98,98,98,99.8,18000,1768000.00,07-Oct-2024,8,INE0O1S01012
MUTHOOTCAP,EQ,380.75,384.5,350.4,354.55,354,377.45,69987,25261151.15,07-Oct-2024,2676,INE296G01013
99IFCI24,NH,1076.36,1076.36,1075,1075,1075,1074.74,505,542881.97,07-Oct-2024,4,INE039A07801
ALOKINDS,EQ,25.69,25.8,24.33,24.44,24.43,25.72,21786503,541066392.58,07-Oct-2024,41967,INE270A01029
ASAHIINDIA,EQ,780.35,780.35,720.3,726.4,727,768.85,249466,185286981.20,07-Oct-2024,19113,INE439A01020
CAPITALSFB,EQ,294.85,295.9,289,290.4,290.9,294.7,31113,9067078.65,07-Oct-2024,1147,INE646H01017
RSYSTEMS,EQ,514,539.4,495,500.45,499.05,502.95,1080642,560414833.95,07-Oct-2024,23928,INE411H01032
DHAMPURSUG,EQ,226.7,227.69,210.01,211.57,210.95,224.46,738379,159006290.25,07-Oct-2024,17560,INE041A01016
ELIN,EQ,228.95,230.17,213.67,216.08,218.63,227.15,362187,79076036.36,07-Oct-2024,7837,INE050401020
UEL,BE,612.55,612.55,612.55,612.55,612.55,583.4,249,152524.95,07-Oct-2024,74,INE899L01030
WOCKPHARMA,BE,945.55,985,917.25,940,925,965.5,273440,256421839.35,07-Oct-2024,8668,INE049B01025
JSWSTEEL,EQ,1039.95,1044.1,1012.5,1018.75,1020.55,1033.75,2708970,2766197912.30,07-Oct-2024,89285,INE019A01038
KKCL,EQ,657.8,657.8,630.7,648.15,635.15,655.35,40924,26391498.05,07-Oct-2024,2102,INE401H01017
OMINFRAL,EQ,164.94,166.02,156.1,159.43,161.75,162.23,121734,19577232.77,07-Oct-2024,1674,INE239D01028
QUINTEGRA,BE,1.71,1.71,1.54,1.6,1.6,1.63,59033,94676.93,07-Oct-2024,43,INE033B01011
RSSOFTWARE,BE,258.75,262,245.15,250.05,249.95,258.05,84613,21259753.25,07-Oct-2024,1739,INE165B01029
RBMINFRA,SM,1049,1049,978.35,978.35,978.35,1029.8,50200,49593550.00,07-Oct-2024,165,INE0NA301016
10ISFL26,N3,1020,1030.5,1020,1026.71,1030.5,1019.9,109,111731.00,07-Oct-2024,6,INE413U07277
EIDPARRY,EQ,847,852.45,782.25,801.55,802.4,847.1,607255,487727155.70,07-Oct-2024,41788,INE126A01031
